time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2018-04-14T23:35:21Z,161,0,0,0,0,0,7074372,1467,3928483,0,0,0,0,0,0,585870,0,0,0,0,0,0,0,215,7,0,-1,1,7,10663,0,0,0,0,0, ,0,0,0,0,0,0,22599,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523745738014,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,286,76254128,-1,0,0,0,0,0,0,0,0,1,0,0,0,11,0,164,0,281536,0,328,0,0,0,0,0,0,0,0,0,0,22430,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14T23:36:21Z,161,0,0,0,0,0,7106932,1467,3961043,0,0,0,0,0,0,587036,0,0,0,0,0,0,0,215,7,0,-1,1,7,9882,0,0,0,0,0, ,0,0,0,0,0,0,21742,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523745738014,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,282,84604184,-1,0,0,0,0,0,0,0,0,1,0,0,0,11,0,175,0,282542,0,350,0,0,0,0,0,0,0,0,0,0,21567,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14T23:37:21Z,161,0,0,0,0,0,7149372,1467,4003483,0,0,0,0,0,0,602973,0,0,0,0,0,0,0,218,7,0,-1,1,7,10938,0,0,0,0,0, ,0,0,0,0,0,0,22978,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523745738014,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,259,88875392,-1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,143,0,289908,0,286,0,0,0,0,0,0,0,0,0,0,22832,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14T23:38:21Z,161,0,0,0,0,0,7176252,1467,4030363,0,0,0,0,0,0,591571,0,0,0,0,0,0,0,219,7,0,-1,1,7,10449,0,0,0,0,0, ,0,0,0,0,0,0,21886,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523745738014,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,230,108989872,-1,0,0,0,0,0,0,0,0,1,0,0,0,11,0,154,0,284748,0,308,0,0,0,0,0,0,0,0,0,0,21731,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14T23:39:21Z,161,0,0,0,0,0,7211684,1467,4065795,0,0,0,0,0,0,598418,0,0,0,0,0,0,0,222,7,0,-1,1,7,10397,0,0,0,0,0, ,0,0,0,0,0,0,22442,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523745738014,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,271,128700328,-1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,174,0,287884,0,348,0,0,0,0,0,0,0,0,0,0,22265,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14T23:40:21Z,161,0,0,0,0,0,7233292,1467,4087403,0,0,0,0,0,0,671096,0,0,0,0,0,0,0,222,7,0,-1,1,7,10747,0,0,0,0,0, ,0,0,0,0,0,0,23530,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523745738014,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,318,147245624,-1,0,0,0,0,0,0,0,0,0,0,1,0,12,0,126,0,323702,0,252,0,0,0,0,0,0,0,0,0,0,23404,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14T23:41:21Z,161,0,0,0,0,0,7261932,1467,4116043,0,0,0,0,0,0,715902,0,0,0,0,0,0,0,224,7,0,-1,1,7,12577,0,0,0,0,0, ,0,0,0,0,0,0,26011,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523745738014,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,243,144378072,-1,0,0,0,0,0,0,0,0,0,0,1,0,12,0,123,0,344866,0,246,0,0,0,0,0,0,0,0,0,0,25886,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14T23:42:21Z,161,0,0,0,0,0,7296732,1467,4150843,0,0,0,0,0,0,669472,0,0,0,0,0,0,0,225,7,0,-1,1,7,10832,0,0,0,0,0, ,0,0,0,0,0,0,23120,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523745738014,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,206,163356328,-1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,152,0,323082,0,304,0,0,0,0,0,0,0,0,0,0,22967,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14T23:43:21Z,161,0,0,0,0,0,7310972,1467,4165083,0,0,0,0,0,0,753362,0,0,0,0,0,0,0,225,7,0,-1,1,7,10543,0,0,0,0,0, ,0,0,0,0,0,0,23907,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523745738014,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,62,316,80542016,-1,0,0,0,0,0,0,0,0,2,0,1,0,10,0,85,0,364668,0,170,0,0,0,0,0,0,0,0,0,0,23822,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14T23:44:21Z,161,0,0,0,0,0,7328068,1467,4182179,0,0,0,0,0,0,780901,0,0,0,0,0,0,0,226,7,0,-1,1,7,11344,0,0,0,0,0, ,0,0,0,0,0,0,25138,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523745738014,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,286,83584944,-1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,79,0,377824,0,158,0,0,0,0,0,0,0,0,0,0,25058,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14T23:45:21Z,161,0,0,0,0,0,7342660,1467,4196771,0,0,0,0,0,0,780536,0,0,0,0,0,0,0,227,7,0,-1,1,7,10068,0,0,0,0,0, ,0,0,0,0,0,0,23482,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523745738014,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,296,83310584,-1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,74,0,378472,0,148,0,0,0,0,0,0,0,0,0,0,23407,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14T23:46:21Z,161,0,0,0,0,0,7354668,1467,4208779,0,0,0,0,0,0,795548,0,0,0,0,0,0,0,227,7,0,-1,1,7,10959,0,0,0,0,0, ,0,0,0,0,0,0,24730,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523745738014,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,381,133821360,-1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,62,0,385360,0,124,0,0,0,0,0,0,0,0,0,0,24668,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14T23:47:21Z,161,0,0,0,0,0,7363788,1467,4217899,0,0,0,0,0,0,907831,0,0,0,0,0,0,0,227,7,0,-1,1,7,13834,0,0,0,0,0, ,0,0,0,0,0,0,29417,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523745738014,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,297,121214808,-1,0,0,0,0,0,0,0,0,1,0,1,0,11,0,66,0,439156,0,132,0,0,0,0,0,0,0,0,0,0,29351,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14T23:48:21Z,161,0,0,0,0,0,7377428,1467,4231539,0,0,0,0,0,0,927889,0,0,0,0,0,0,0,228,7,0,-1,1,7,15853,0,0,0,0,0, ,0,0,0,0,0,0,31970,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523745738014,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,264,99161176,-1,0,0,0,0,0,0,0,0,4,0,1,0,8,0,53,0,447916,0,106,0,0,0,0,0,0,0,0,0,0,31916,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14T23:49:21Z,161,0,0,0,0,0,7390428,1467,4244539,0,0,0,0,0,0,839870,0,0,0,0,0,0,0,229,8,0,-1,1,7,13179,0,0,0,0,0, ,0,0,0,0,0,0,27037,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523745738014,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,271,104148528,-1,0,0,0,0,0,0,0,0,1,0,0,0,9,0,36,0,406384,0,72,0,0,0,0,0,0,0,0,0,0,27000,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-04-14T23:49:54Z,665,0,0,0,0,0,7516244,1715,4369851,0,0,0,0,0,0,4,0,0,0,0,0,0,0,229,8,0,-1,1,7,6,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523745738014,3145728,0,0,0,0,0,907,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,4096,2,4081433,5,0,0,0,0,0,0,0,0,115731616,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
